,ccode,date,raceref,course,raceclass,n_dist,going,horseno,drawing,jockey,wt_carried,netadj,blinker,trainer,rating,odd_fn,weights,runners,latest_sr,purse,ctry,color_e,sex,foaldate,rank
6020,637,41717,33489,4,2,1200,1,7,1,3,122,0,13,16,89,26,1081,12,117,1400000,6,7,1,40224,1
6021,1135,41717,33489,4,2,1200,1,10,5,6,113,-2,1,5,82,240,1050,12,112,1400000,2,2,1,40068,3
6022,436,41717,33489,4,2,1200,1,3,2,21,130,0,9,7,97,19,1207,12,119,1400000,2,2,1,39712,2
6023,742,41717,33489,4,2,1200,1,9,7,10,117,0,1,20,84,100,1039,12,117,1400000,7,2,1,39513,5
6024,860,41717,33489,4,2,1200,1,5,4,15,124,-2,9,20,93,810,1179,12,108,1400000,2,3,1,39717,7
6025,79,41717,33489,4,2,1200,1,4,9,22,129,0,15,15,96,180,1121,12,104,1400000,2,3,1,39714,11
6026,1136,41721,33490,5,0,1000,1,5,2,19,127,-2,1,3,0,52,1092,8,73,750000,13,2,4,40621,7
6027,1137,41721,33490,5,0,1000,1,1,4,10,129,0,23,15,0,23,1074,8,85,750000,8,2,1,40594,2
6028,1138,41721,33490,5,0,1000,1,6,7,13,124,-5,245,15,0,36,1160,8,87,750000,3,2,1,40663,4
6029,1139,41721,33490,5,0,1000,1,4,1,22,129,0,58,9,0,520,1063,8,0,750000,6,2,1,40607,8
6030,1140,41721,33490,5,0,1000,1,7,6,5,129,0,23,2,0,240,1065,8,67,750000,3,2,1,40631,6
6031,1141,41721,33490,5,0,1000,1,2,5,4,129,0,1,4,0,94,1024,8,91,750000,7,1,1,40572,1
6032,1142,41721,33490,5,0,1000,1,3,3,21,129,0,77,16,0,71,1105,8,81,750000,6,3,1,40610,5
6033,1143,41721,33490,5,0,1000,1,8,8,9,129,0,23,13,0,930,1065,8,76,750000,3,2,1,40593,3
6034,34,41721,33491,5,5,1400,1,13,13,2,121,0,3,1,28,100,1181,14,98,550000,1,2,1,39017,11
6035,858,41721,33491,5,5,1400,1,9,11,12,127,0,1,12,34,990,1079,14,93,550000,4,6,1,40277,12
6036,535,41721,33491,5,5,1400,1,14,2,19,115,-2,3,18,24,94,1084,14,96,550000,1,2,1,38610,5
6037,431,41721,33491,5,5,1400,1,2,5,21,132,0,9,15,39,55,1064,14,104,550000,2,3,1,39702,1
6038,592,41721,33491,5,5,1400,1,6,6,6,127,-2,237,4,36,610,1054,14,99,550000,6,2,1,39116,6
6039,683,41721,33491,5,5,1400,1,5,8,9,130,0,356,3,37,260,1162,14,105,550000,1,2,1,39755,3
6040,224,41721,33491,5,5,1400,1,7,4,20,129,0,7,7,36,83,1104,14,95,550000,1,2,3,40109,9
6041,540,41721,33491,5,5,1400,1,3,3,22,132,0,3,17,39,25,1105,14,104,550000,1,3,1,40087,2
6042,536,41721,33491,5,5,1400,1,11,1,13,118,-5,94,22,30,410,1100,14,0,550000,1,2,1,39018,8
6043,1041,41721,33491,5,5,1400,1,10,10,4,126,0,47,11,33,880,1142,14,76,550000,1,2,1,39031,14
6044,55,41721,33491,5,5,1400,1,1,14,16,133,0,7,19,40,110,1227,14,98,550000,2,3,3,39687,10
6045,822,41721,33491,5,5,1400,1,12,7,7,114,-7,322,14,28,490,1184,14,92,550000,1,3,1,39373,13
6046,797,41721,33491,5,5,1400,1,4,9,5,131,0,7,2,38,110,1086,14,94,550000,2,2,1,39734,7
6047,464,41721,33491,5,5,1400,1,8,12,10,128,0,7,5,35,650,1110,14,101,550000,2,2,3,40043,4
6048,1077,41721,33492,5,4,1200,1,3,3,5,126,0,1,5,53,27,1145,12,100,725000,1,2,1,40407,5
6049,1144,41721,33492,5,4,1200,1,6,12,9,125,0,1,13,52,990,1038,12,101,725000,2,3,1,40495,3
6050,1145,41721,33492,5,4,1200,1,10,1,8,122,-2,15,22,51,230,1199,12,94,725000,1,2,1,39388,7
6051,145,41721,33492,5,4,1200,1,7,4,10,125,0,18,10,52,100,1165,12,90,725000,3,2,1,39918,10
6052,1146,41721,33492,5,4,1200,1,5,5,24,125,0,58,17,52,510,1184,12,74,725000,2,3,3,40397,12
6053,969,41721,33492,5,4,1200,1,11,10,20,120,0,3,2,47,990,1129,12,91,725000,1,3,1,40112,9
6054,1045,41721,33492,5,4,1200,1,4,11,2,126,0,3,6,53,180,1195,12,97,725000,1,2,1,40453,6
6055,1067,41721,33492,5,4,1200,1,2,7,11,126,-2,44,11,55,990,999,12,100,725000,1,1,1,40078,8
6056,1088,41721,33492,5,4,1200,1,9,9,19,123,-2,1,7,52,250,1026,12,107,725000,1,2,1,40479,2
6057,1147,41721,33492,5,4,1200,1,8,8,21,125,0,23,16,52,22,1087,12,107,725000,2,1,1,40414,4
6058,65,41721,33492,5,4,1200,1,12,2,7,108,-7,9,14,42,85,1014,12,109,725000,4,2,1,39941,1
6059,1107,41721,33493,5,4,1600,1,4,6,4,127,0,64,8,52,990,1045,12,91,725000,1,2,1,40445,11
6060,285,41721,33493,5,4,1600,1,6,3,6,123,-2,9,5,50,230,1188,12,101,725000,2,1,1,39695,7
6061,283,41721,33493,5,4,1600,1,2,1,13,124,-5,3,16,54,95,1160,12,99,725000,2,1,1,39722,6
6062,949,41721,33493,5,4,1600,1,1,8,7,122,-7,7,9,54,670,1126,12,93,725000,3,2,1,39935,9
6063,633,41721,33493,5,4,1600,1,10,11,9,121,0,22,17,46,640,1120,12,103,725000,2,2,1,39339,4
6064,794,41721,33493,5,4,1600,1,11,10,19,116,-2,18,6,43,310,1168,12,93,725000,1,2,1,40428,10
6065,868,41721,33493,5,4,1600,1,5,5,2,125,0,3,9,50,20,1178,12,110,725000,1,2,1,40430,2
6066,892,41721,33493,5,4,1600,1,8,9,10,122,0,13,24,47,990,1163,12,100,725000,3,2,1,39183,5
6067,550,41721,33493,5,4,1600,1,12,4,11,116,-2,7,23,43,130,1107,12,98,725000,2,2,1,39016,8
6068,1086,41721,33493,5,4,1600,1,3,7,5,127,0,1,20,52,54,1125,12,105,725000,2,2,1,40474,3
6069,587,41721,33493,5,4,1600,1,7,2,21,125,0,1,13,50,40,1057,12,107,725000,1,2,1,39730,1
6070,159,41721,33494,5,5,1800,1,4,3,20,128,0,1,20,35,78,1068,14,101,550000,1,2,1,39729,3
6071,687,41721,33494,5,5,1800,1,5,6,5,128,0,74,21,35,93,1081,14,100,550000,3,3,1,39540,5
6072,228,41721,33494,5,5,1800,1,7,10,8,121,-2,14,1,30,400,917,14,95,550000,1,2,1,39780,10
6073,618,41721,33494,5,5,1800,1,3,9,7,123,-7,7,14,37,140,1121,14,99,550000,2,1,1,38271,12
6074,531,41721,33494,5,5,1800,1,13,14,15,113,2,3,3,13,990,1087,14,89,550000,2,2,1,38259,14
6075,142,41721,33494,5,5,1800,1,14,2,12,113,0,37,12,12,290,1052,14,0,550000,1,2,1,38643,13
6076,235,41721,33494,5,5,1800,1,9,8,9,119,0,7,8,26,380,1025,14,100,550000,2,3,1,38590,8
6077,236,41721,33494,5,5,1800,1,8,7,22,120,0,3,4,27,220,1015,14,101,550000,7,2,1,39135,4
6078,234,41721,33494,5,5,1800,1,2,5,6,129,-2,37,5,38,120,1046,14,99,550000,2,2,1,39758,2
6079,526,41721,33494,5,5,1800,1,11,11,13,111,-5,22,24,23,650,979,14,97,550000,8,1,1,38846,11
6080,229,41721,33494,5,5,1800,1,6,12,21,126,0,3,21,33,100,1170,14,101,550000,2,3,1,39340,9
6081,684,41721,33494,5,5,1800,1,10,4,10,118,0,13,15,25,170,1035,14,100,550000,2,2,4,39691,7
6082,530,41721,33494,5,5,1800,1,12,1,4,113,0,3,11,20,41,1181,14,99,550000,1,3,1,38994,6
6083,22,41721,33494,5,5,1800,1,1,13,24,133,0,14,2,40,36,1154,14,104,550000,3,1,1,40262,1
6084,473,41721,33495,5,4,1000,1,1,13,24,133,0,94,14,58,150,1045,14,88,725000,1,1,1,39737,12
6085,1148,41721,33495,5,4,1000,1,6,9,5,127,0,1,18,52,220,1091,14,99,725000,2,2,1,40500,7
6086,792,41721,33495,5,4,1000,1,3,1,10,129,0,7,15,54,120,1017,14,94,725000,2,2,1,40417,14
6087,1149,41721,33495,5,4,1000,1,7,3,12,127,0,1,12,52,97,1090,14,111,725000,2,3,1,40414,4
6088,1150,41721,33495,5,4,1000,1,8,14,11,125,-2,77,22,52,500,1111,14,92,725000,2,2,1,40090,11
6089,1151,41721,33495,5,4,1000,1,12,11,2,125,0,1,8,50,140,1157,14,108,725000,2,2,1,40088,1
6090,896,41721,33495,5,4,1000,1,5,5,4,127,0,1,7,52,120,1135,14,95,725000,2,2,1,40476,9
6091,1152,41721,33495,5,4,1000,1,11,12,21,127,0,1,6,52,26,1103,14,106,725000,1,2,1,40451,3
6092,768,41721,33495,5,4,1000,1,10,2,7,120,-7,14,1,52,640,1085,14,103,725000,1,2,1,39719,10
6093,902,41721,33495,5,4,1000,1,9,8,22,127,0,18,9,52,990,1145,14,95,725000,1,2,1,40100,6
6094,150,41721,33495,5,4,1000,1,14,7,15,116,-2,31,17,43,990,1061,14,88,725000,3,3,1,39520,13
6095,1043,41721,33495,5,4,1000,1,4,4,20,129,0,58,2,54,32,1155,14,110,725000,1,1,3,40443,2
6096,123,41721,33495,5,4,1000,1,13,10,19,119,-2,1,3,46,870,1122,14,97,725000,1,1,1,38970,5
6097,906,41721,33496,5,4,1400,1,2,8,15,131,-2,3,12,58,990,1037,14,87,725000,1,3,1,40433,13
6098,20,41721,33496,5,4,1400,1,11,10,11,117,-2,18,6,44,990,1161,14,101,725000,1,3,1,40064,8
6099,1153,41721,33496,5,4,1400,1,6,9,12,127,0,1,17,52,990,1038,14,99,725000,1,1,1,40490,7
6100,1008,41721,33496,5,4,1400,1,5,12,5,129,0,7,23,54,89,1095,14,110,725000,1,2,3,39746,2
6101,48,41721,33496,5,4,1400,1,3,13,13,127,-5,9,13,57,320,1108,14,106,725000,2,2,4,39725,4
6102,978,41721,33496,5,4,1400,1,12,5,10,118,0,357,8,43,210,1049,14,93,725000,1,4,1,40433,10
6103,1108,41721,33496,5,4,1400,1,4,1,8,130,-2,1,11,57,990,1127,14,88,725000,3,1,1,40261,11
6104,541,41721,33496,5,4,1400,1,7,11,21,127,0,55,16,52,28,1145,14,111,725000,2,2,1,40445,1
6105,788,41721,33496,5,4,1400,1,14,7,6,115,1,1,18,41,990,1033,14,87,725000,2,2,1,40505,12
6106,631,41721,33496,5,4,1400,1,9,2,20,123,0,26,3,48,86,1100,14,105,725000,1,1,1,39753,5
6107,455,41721,33496,5,4,1400,1,13,4,19,116,-2,3,7,43,360,1142,14,101,725000,1,3,1,39014,6
6108,560,41721,33496,5,4,1400,1,1,3,2,133,0,7,14,58,63,1204,14,106,725000,1,2,1,39751,3
6109,129,41721,33496,5,4,1400,1,8,14,16,126,0,6,9,51,39,1207,14,106,725000,2,2,1,40109,9
6110,271,41721,33496,5,4,1400,1,10,6,4,119,0,1,4,44,120,1024,14,83,725000,1,2,1,39763,14
6111,443,41721,33497,5,3,1000,1,6,10,13,122,-5,1,22,72,310,1093,14,107,1000000,7,2,1,39159,5
6112,859,41721,33497,5,3,1000,1,5,11,7,121,-7,3,16,73,34,1049,14,115,1000000,1,3,1,40414,3
6113,474,41721,33497,5,3,1000,1,10,2,2,123,0,358,22,68,74,1214,14,113,1000000,2,2,1,39732,2
6114,1083,41721,33497,5,3,1000,1,13,7,8,118,-2,14,13,65,990,1016,14,99,1000000,1,2,1,40413,12
6115,972,41721,33497,5,3,1000,1,11,6,21,122,0,58,3,67,28,1129,14,109,1000000,9,11,4,40204,4
6116,808,41721,33497,5,3,1000,1,2,8,16,132,0,7,17,77,150,1169,14,100,1000000,2,3,1,39378,13
6117,641,41721,33497,5,3,1000,1,3,4,5,130,0,13,21,75,85,1151,14,110,1000000,2,2,1,40113,9
6118,387,41721,33497,5,3,1000,1,8,14,4,123,0,9,7,68,160,1064,14,106,1000000,1,2,1,39385,7
6119,571,41721,33497,5,3,1000,1,7,1,11,124,-2,1,6,71,120,1113,14,113,1000000,6,2,1,40295,8
6120,314,41721,33497,5,3,1000,1,4,3,10,130,0,30,15,75,990,1093,14,108,1000000,5,2,1,40073,11
6121,992,41721,33497,5,3,1000,1,14,12,6,116,-2,1,23,63,410,1128,14,112,1000000,3,2,1,40297,1
6122,581,41721,33497,5,3,1000,1,9,9,12,123,0,1,19,68,990,1103,14,82,1000000,2,2,5,40075,14
6123,1085,41721,33497,5,3,1000,1,12,5,9,120,0,1,13,65,990,1108,14,105,1000000,2,2,1,40403,6
6124,71,41721,33497,5,3,1000,1,1,13,15,131,-2,31,5,78,290,1144,14,97,1000000,2,2,1,38964,10
6125,522,41721,33498,5,3,1600,1,4,10,16,129,0,32,17,71,910,1069,14,107,1000000,1,2,1,39321,9
6126,673,41721,33498,5,3,1600,1,3,14,4,129,0,7,7,71,78,1171,14,111,1000000,2,2,1,39735,8
6127,437,41721,33498,5,3,1600,1,7,7,6,123,-2,37,19,67,990,1117,14,105,1000000,1,2,1,39725,10
6128,874,41721,33498,5,3,1600,1,6,11,21,127,0,3,10,69,67,1141,14,112,1000000,2,1,9,40106,2
6129,451,41721,33498,5,3,1600,1,13,6,19,118,-2,7,18,62,990,1050,14,95,1000000,3,2,1,38449,13
6130,894,41721,33498,5,3,1600,1,5,13,5,127,0,3,1,69,20,1098,14,110,1000000,1,2,1,40456,11
6131,470,41721,33498,5,3,1600,1,11,4,20,121,0,93,20,63,62,1099,14,110,1000000,1,3,1,40077,4
6132,109,41721,33498,5,3,1600,1,8,12,9,125,0,9,13,67,200,1148,14,112,1000000,1,2,1,39771,1
6133,753,41721,33498,5,3,1600,1,1,2,22,133,0,26,24,75,330,1022,14,109,1000000,6,3,1,40261,7
6134,988,41721,33498,5,3,1600,1,10,9,24,121,0,1,17,63,130,1198,14,106,1000000,1,2,1,39386,12
6135,263,41721,33498,5,3,1600,1,9,5,8,119,-2,21,5,63,990,1082,14,92,1000000,4,3,1,39866,14
6136,324,41721,33498,5,3,1600,1,12,3,13,115,-5,7,15,62,180,1130,14,109,1000000,2,2,1,39677,5
6137,391,41721,33498,5,3,1600,1,14,8,12,118,0,3,23,60,990,1134,14,110,1000000,2,3,1,39323,3
6138,756,41721,33498,5,3,1600,1,2,1,2,130,0,13,8,72,260,1036,14,107,1000000,4,2,1,39472,6
6139,111,41721,33499,5,2,1400,1,9,2,11,116,-2,13,9,90,96,1089,14,117,1400000,1,3,4,39389,4
6140,1105,41721,33499,5,2,1400,1,11,11,8,112,-2,1,24,86,990,1157,14,100,1400000,7,2,4,40239,13
6141,849,41721,33499,5,2,1400,1,3,6,20,124,0,14,16,96,110,1215,14,123,1400000,6,2,1,39535,1
6142,199,41721,33499,5,2,1400,1,6,9,4,119,0,9,4,91,610,978,14,114,1400000,3,2,1,39534,6
6143,729,41721,33499,5,2,1400,1,7,10,22,120,1,14,16,91,130,1068,14,114,1400000,3,2,1,39134,8
6144,201,41721,33499,5,2,1400,1,1,4,13,128,-5,9,15,105,110,1138,14,116,1400000,2,2,1,40142,5
6145,915,41721,33499,5,2,1400,1,2,8,5,126,0,1,9,98,34,1176,14,120,1400000,4,2,1,40208,2
6146,649,41721,33499,5,2,1400,1,10,13,21,117,0,61,16,89,100,1166,14,112,1400000,2,2,1,39689,10
6147,315,41721,33499,5,2,1400,1,14,14,15,112,1,7,15,81,990,1182,14,99,1400000,2,3,1,39367,14
6148,886,41721,33499,5,2,1400,1,8,1,24,119,0,22,10,91,35,1172,14,113,1400000,1,2,3,39681,7
6149,893,41721,33499,5,2,1400,1,4,12,12,124,0,1,14,96,910,1103,14,107,1400000,1,3,3,39722,12
6150,404,41721,33499,5,2,1400,1,12,5,7,107,1,9,18,83,990,1141,14,108,1400000,2,3,1,39667,11
6151,289,41721,33499,5,2,1400,1,5,3,16,123,0,32,17,95,140,1102,14,114,1400000,3,2,1,39178,3
6152,582,41721,33499,5,2,1400,1,13,7,10,113,0,13,21,82,150,1050,14,111,1400000,2,4,1,40100,9
6153,103,41721,33500,5,3,1400,1,4,9,11,127,-2,38,18,75,990,1136,14,113,1000000,3,2,1,39564,2
6154,189,41721,33500,5,3,1400,1,10,13,12,120,0,9,12,66,630,1059,14,107,1000000,1,2,1,39712,7
6155,725,41721,33500,5,3,1400,1,12,1,19,116,-2,9,20,64,33,1063,14,113,1000000,3,3,1,39936,3
6156,578,41721,33500,5,3,1400,1,1,7,16,133,0,3,17,79,160,1116,14,110,1000000,1,1,1,39011,11
6157,807,41721,33500,5,3,1400,1,7,14,22,123,0,100,8,69,990,1115,14,102,1000000,2,2,1,40448,13
6158,203,41721,33500,5,3,1400,1,14,4,15,114,-2,9,3,62,990,1141,14,102,1000000,3,5,1,39484,8
6159,881,41721,33500,5,3,1400,1,5,11,21,127,0,1,16,73,36,1122,14,106,1000000,2,3,1,40059,14
6160,810,41721,33500,5,3,1400,1,8,8,13,118,-5,3,13,69,95,1096,14,101,1000000,1,7,1,40075,10
6161,944,41721,33500,5,3,1400,1,11,3,4,119,0,3,5,65,160,1164,14,111,1000000,1,3,1,39720,1
6162,1080,41721,33500,5,3,1400,1,9,6,8,119,-2,1,1,72,990,1003,14,105,1000000,6,2,1,40627,12
6163,1101,41721,33500,5,3,1400,1,6,12,5,124,0,18,23,70,110,1145,14,111,1000000,1,2,1,40118,5
6164,758,41721,33500,5,3,1400,1,13,5,7,111,-7,13,22,64,180,1141,14,107,1000000,1,2,5,40147,4
6165,439,41721,33500,5,3,1400,1,2,2,2,133,0,18,10,79,53,1083,14,104,1000000,2,2,1,40082,6
6166,332,41724,33501,3,5,1200,1,4,5,16,129,0,42,22,36,32,1137,12,102,550000,2,2,1,39346,6
6167,718,41724,33501,3,5,1200,1,11,1,8,114,-2,3,1,23,990,1052,12,0,550000,1,2,1,39692,12
6168,821,41724,33501,3,5,1200,1,7,9,19,127,-2,1,18,36,480,1088,12,91,550000,2,3,1,40055,9
6169,887,41724,33501,3,5,1200,1,9,4,24,120,1,1,12,26,110,1008,12,94,550000,2,8,8,40119,7
6170,481,41724,33501,3,5,1200,1,6,2,10,129,0,359,15,36,190,1084,12,104,550000,2,2,1,40072,4
6171,895,41724,33501,3,5,1200,1,3,6,21,130,0,5,6,37,54,1205,12,101,550000,1,2,1,39740,8
6172,15,41724,33501,3,5,1200,1,2,3,50,130,0,127,3,37,56,1060,12,102,550000,1,5,1,39697,5
6173,670,41724,33501,3,5,1200,1,1,12,4,133,0,101,7,40,99,1201,12,105,550000,2,3,9,39716,1
6174,124,41724,33501,3,5,1200,1,10,7,15,116,-2,336,20,25,120,1094,12,100,550000,1,2,1,39337,10
6175,760,41724,33501,3,5,1200,1,12,8,1,111,-2,3,11,15,310,1117,12,97,550000,2,2,1,38237,3
6176,830,41724,33501,3,5,1200,1,5,10,5,129,0,32,23,36,68,1048,12,100,550000,2,1,1,39314,2
6177,601,41724,33501,3,5,1200,1,8,11,7,120,-7,26,21,34,570,1030,12,70,550000,2,2,1,38305,11
6178,696,41724,33502,3,4,1200,1,2,11,2,130,0,7,2,57,91,1008,12,0,725000,1,1,1,39708,12
6179,869,41724,33502,3,4,1200,1,10,7,7,113,-7,26,14,47,990,1009,12,82,725000,1,2,1,40487,11
6180,940,41724,33502,3,4,1200,1,9,1,11,118,-2,9,11,47,710,1004,12,97,725000,3,2,1,40228,10
6181,340,41724,33502,3,4,1200,1,4,2,5,126,0,3,6,53,100,1059,12,109,725000,3,2,1,39913,3
6182,91,41724,33502,3,4,1200,1,6,9,22,123,0,325,7,50,200,1064,12,98,725000,1,2,1,39327,4
6183,425,41724,33502,3,4,1200,1,12,12,4,115,0,340,24,42,61,1141,12,103,725000,6,2,3,39867,2
6184,253,41724,33502,3,4,1200,1,1,4,20,131,0,9,22,58,90,1283,12,107,725000,2,5,1,38956,7
6185,627,41724,33502,3,4,1200,1,5,3,21,124,0,3,3,51,18,1144,12,109,725000,1,2,1,39735,6
6186,1087,41724,33502,3,4,1200,1,8,10,50,123,0,1,13,50,660,1218,12,91,725000,2,3,1,40029,8
6187,483,41724,33502,3,4,1200,1,7,8,10,123,0,6,23,50,110,1191,12,106,725000,1,2,1,39730,1
6188,689,41724,33502,3,4,1200,1,11,5,8,114,-2,1,1,43,990,1124,12,96,725000,1,2,1,38633,5
6189,241,41724,33503,3,4,1200,1,4,7,5,131,0,5,13,57,76,1200,12,100,725000,2,3,1,39351,6
6190,187,41724,33503,3,4,1200,1,5,1,50,129,0,307,17,55,210,1232,12,86,725000,1,3,1,39408,11
6191,787,41724,33503,3,4,1200,1,8,12,7,117,-7,13,9,50,990,1081,12,0,725000,1,3,3,40398,12
6192,344,41724,33503,3,4,1200,1,3,9,21,132,0,360,3,58,35,1119,12,101,725000,2,2,1,40127,4
6193,897,41724,33503,3,4,1200,1,9,5,15,120,-2,3,3,48,990,1102,12,91,725000,2,2,1,39333,8
6194,39,41724,33503,3,4,1200,1,7,3,4,126,0,21,7,52,110,1131,12,114,725000,2,1,1,40092,1
6195,996,41724,33503,3,4,1200,1,1,10,20,133,0,128,2,59,46,1243,12,90,725000,1,1,1,40492,9
6196,261,41724,33503,3,4,1200,1,11,6,19,117,-2,9,20,45,46,1084,12,101,725000,1,2,1,39765,2
6197,254,41724,33503,3,4,1200,1,10,8,22,120,0,7,4,46,220,1149,12,98,725000,2,3,1,39368,7
6198,417,41724,33503,3,4,1200,1,2,2,13,127,-5,7,15,58,190,1085,12,107,725000,2,3,1,40084,5
6199,457,41724,33503,3,4,1200,1,12,11,8,113,-2,6,1,41,490,1073,12,81,725000,2,2,1,39011,10
6200,537,41724,33503,3,4,1200,1,6,4,24,127,0,3,21,53,100,1135,12,102,725000,1,2,1,39352,3
6201,658,41724,33504,3,4,1650,1,3,4,16,126,0,7,19,53,140,1115,14,106,725000,2,2,1,39372,6
6202,45,41724,33504,3,4,1650,1,9,14,9,122,0,6,9,49,580,1057,14,79,725000,3,2,1,39477,13
6203,854,41724,33504,3,4,1650,1,12,10,4,115,0,18,2,42,170,1092,14,106,725000,1,2,1,40111,4
6204,97,41724,33504,3,4,1650,1,1,12,21,131,0,46,8,58,77,1024,14,0,725000,3,2,4,39844,14
6205,202,41724,33504,3,4,1650,1,2,5,24,127,0,1,14,54,130,1057,14,102,725000,1,2,1,39698,7
6206,619,41724,33504,3,4,1650,1,5,11,19,121,-2,1,21,50,100,1096,14,99,725000,2,2,1,39006,8
6207,487,41724,33504,3,4,1650,1,10,9,22,121,0,3,24,48,79,1123,14,108,725000,1,2,1,40147,3
6208,448,41724,33504,3,4,1650,1,4,3,10,124,0,1,4,51,240,1100,14,95,725000,4,5,1,39480,9
6209,172,41724,33504,3,4,1650,1,13,7,12,114,0,277,17,41,140,989,14,94,725000,2,2,1,40074,10
6210,785,41724,33504,3,4,1650,1,6,6,1,121,-2,37,11,50,720,977,14,82,725000,3,2,3,40281,12
6211,32,41724,33504,3,4,1650,1,14,13,50,114,1,18,3,35,390,1087,14,101,725000,1,1,1,38665,5
6212,891,41724,33504,3,4,1650,1,7,2,6,121,-2,9,5,50,990,1113,14,82,725000,1,2,1,39753,11
6213,462,41724,33504,3,4,1650,1,8,8,20,123,0,3,16,50,94,1058,14,111,725000,6,2,1,40265,2
6214,839,41724,33504,3,4,1650,1,11,1,5,120,0,17,6,47,26,1095,14,109,725000,1,2,3,40437,1
6215,985,41724,33505,3,3,1200,1,5,10,11,126,-2,7,15,80,99,1182,12,98,1000000,1,2,1,38993,10
6216,782,41724,33505,3,3,1200,1,7,4,6,125,-2,38,3,79,220,1125,12,109,1000000,4,2,1,39154,6
6217,805,41724,33505,3,3,1200,1,1,2,21,133,0,9,10,85,24,1039,12,123,1000000,2,2,1,40079,1
6218,706,41724,33505,3,3,1200,1,2,6,4,130,0,220,16,82,65,1115,12,108,1000000,2,3,1,40060,7
6219,312,41724,33505,3,3,1200,1,4,11,13,124,-5,9,13,81,560,1134,12,102,1000000,1,4,1,40049,9
6220,193,41724,33505,3,3,1200,1,8,12,24,124,0,3,17,76,97,1243,12,112,1000000,2,3,1,38583,4
6221,194,41724,33505,3,3,1200,1,12,5,1,111,-2,3,18,62,990,1020,12,102,1000000,3,2,1,39861,8
6222,904,41724,33505,3,3,1200,1,11,8,10,115,0,54,21,67,90,1056,12,114,1000000,2,1,1,40091,2
6223,98,41724,33505,3,3,1200,1,10,7,15,114,-2,361,20,68,610,1133,12,109,1000000,1,1,1,39742,5
6224,1050,41724,33505,3,3,1200,1,3,1,9,130,0,362,17,82,990,1002,12,83,1000000,3,2,1,40232,12
6225,675,41724,33505,3,3,1200,1,6,3,16,128,0,3,19,80,43,1065,12,112,1000000,4,6,1,40260,3
6226,1100,41724,33505,3,3,1200,1,9,9,50,116,0,18,13,68,990,1074,12,98,1000000,3,2,1,39552,11
6227,1106,41724,33506,3,3,1800,1,9,2,4,119,0,363,10,66,210,1068,14,96,1000000,3,2,1,40255,13
6228,320,41724,33506,3,3,1800,1,3,10,16,126,0,32,17,73,100,1016,14,113,1000000,2,2,1,39022,6
6229,562,41724,33506,3,3,1800,1,2,11,20,128,0,3,3,75,140,1221,14,105,1000000,2,5,3,39369,12
6230,322,41724,33506,3,3,1800,1,4,1,19,122,-2,3,9,71,220,1107,14,112,1000000,1,2,1,39700,5
6231,1027,41724,33506,3,3,1800,1,1,9,24,133,0,1,21,80,100,1146,14,88,1000000,2,2,1,39751,14
6232,490,41724,33506,3,3,1800,1,7,13,22,121,0,7,24,68,82,963,14,109,1000000,6,2,1,39891,4
6233,1013,41724,33506,3,3,1800,1,5,12,21,124,0,37,16,71,40,1139,14,119,1000000,4,2,1,40215,1
6234,665,41724,33506,3,3,1800,1,6,14,1,121,-2,9,22,70,120,973,14,103,1000000,3,2,1,38806,10
6235,359,41724,33506,3,3,1800,1,11,6,5,120,2,364,17,65,160,1076,14,109,1000000,1,2,1,40089,9
6236,381,41724,33506,3,3,1800,1,8,4,9,120,0,7,8,67,220,1062,14,105,1000000,8,2,1,39944,7
6237,945,41724,33506,3,3,1800,1,10,8,12,119,0,3,2,66,830,1184,14,112,1000000,2,2,1,39350,2
6238,95,41724,33506,3,3,1800,1,12,5,11,116,-2,46,23,65,55,1052,14,106,1000000,6,2,1,39547,8
6239,287,41724,33506,3,3,1800,1,14,3,50,114,0,7,17,61,93,1136,14,110,1000000,1,2,1,39734,3
6240,1034,41724,33506,3,3,1800,1,13,7,10,117,0,54,15,64,990,997,14,101,1000000,6,3,1,39933,11
6241,871,41724,33507,3,3,1200,1,3,2,5,128,0,214,9,71,220,1113,12,106,1000000,3,3,1,40246,6
6242,642,41724,33507,3,3,1200,1,10,7,16,120,0,365,19,63,150,1125,12,96,1000000,2,2,1,40041,8
6243,469,41724,33507,3,3,1200,1,6,10,10,122,0,30,15,65,130,1221,12,108,1000000,6,3,1,39566,5
6244,70,41724,33507,3,3,1200,1,1,8,21,133,0,3,10,76,25,1105,12,114,1000000,2,2,1,40060,2
6245,932,41724,33507,3,3,1200,1,8,11,4,120,0,7,7,63,39,1150,12,112,1000000,7,2,1,40254,1
6246,921,41724,33507,3,3,1200,1,11,4,11,118,-2,1,22,63,90,1099,12,96,1000000,3,2,1,39859,11
6247,829,41724,33507,3,3,1200,1,7,9,8,120,-2,1,5,65,560,1052,12,90,1000000,1,1,1,38219,9
6248,78,41724,33507,3,3,1200,1,2,5,22,130,0,32,20,73,110,1074,12,103,1000000,4,3,1,39551,7
6249,302,41724,33507,3,3,1200,1,5,6,24,124,0,30,12,67,120,1157,12,84,1000000,4,2,1,39557,12
6250,872,41724,33507,3,3,1200,1,12,1,12,118,0,1,13,61,990,1094,12,101,1000000,1,2,1,40134,10
6251,338,41724,33507,3,3,1200,1,9,12,6,118,-2,15,23,63,400,1097,12,106,1000000,2,2,1,39740,4
